price,bedRooms,pathRooms,sqftLiving,sqftLot,latitude,longitude
532500,3,1.75,1620,3360,47.6886,-122.361
470000,4,2.5,2680,8062,47.4132,-122.328
2300000,4,3.25,4250,8570,47.6154,-122.21
590000,3,2.5,2400,99752,47.3917,-122.084
363000,2,2,920,1201,47.5926,-122.295
355000,2,1,960,6250,47.5491,-122.386
320000,3,2.25,1580,6561,47.4394,-122.14
325000,4,2.5,2963,5797,47.3831,-122.185
835000,4,4.25,4930,25714,47.3069,-122.148
748000,3,2.5,2600,10183,47.6984,-122.201
588000,4,2,1680,5000,47.6858,-122.286
372500,3,1.75,1680,8648,47.7338,-122.332
285000,4,3,1900,7194,47.3768,-122.117
360000,3,1,1570,9467,47.7683,-122.359
847000,6,2.5,3010,17864,47.7209,-122.372
533000,3,1,1670,4080,47.6899,-122.321
556000,5,2.5,3840,16905,47.2996,-122.342
537250,4,2.5,2590,9530,47.7752,-122.285
255000,3,1,1180,13650,47.4551,-122.154
530000,4,2.5,2950,4836,47.479,-122.129
548000,4,2,2100,8880,47.6115,-122.124
234975,3,1.75,1650,8073,47.3187,-122.182
600000,3,1.75,1620,1325,47.6498,-122.321
455000,3,1.5,1380,6657,47.7085,-122.217
279950,3,1.75,1510,11234,47.7571,-122.328
267500,3,1.5,1600,9072,47.3737,-122.216
625000,3,3.5,1810,1846,47.607,-122.305
1200000,4,2,2120,3360,47.6227,-122.31
567000,5,2.25,2100,6936,47.6737,-122.169
430000,4,3.75,2452,4800,47.4744,-122.213
805000,2,1.75,1550,6000,47.6712,-122.409
825000,4,2.5,3370,5000,47.541,-121.998
435000,4,2.25,2730,7506,47.4627,-122.152
445950,3,1.75,1300,7800,47.7321,-122.195
780000,4,3,2440,3600,47.6853,-122.331
274500,3,2.25,1720,9000,47.3191,-122.383
729953,5,3,3230,5167,47.7053,-122.34
620000,4,1.75,2350,18800,47.5904,-122.177
735000,4,3.5,3100,5600,47.5968,-121.978
450000,4,2.25,2040,9565,47.7356,-122.335
450000,4,1,2000,4676,47.5529,-122.268
842500,4,2.5,2160,5298,47.6106,-122.31
585000,3,2.5,2270,100545,47.4815,-122.47
461000,3,2.25,1850,7923,47.7011,-122.171
1075000,3,2.5,3280,10302,47.6948,-122.286
643000,4,2.5,2270,8391,47.574,-122.013
690000,4,2.5,2820,8307,47.6253,-122.027
815000,3,2,2310,6000,47.648,-122.395
2200000,5,4.25,4640,22703,47.6393,-122.097
933399,3,2.5,3940,10360,47.6468,-122.116
290000,3,1,1440,11250,47.4627,-122.213
372000,4,1.75,1960,9300,47.4487,-121.772
450000,2,1.75,1250,2890,47.6795,-122.353
334000,4,1.5,1150,9360,47.7197,-122.173
330000,4,2.25,2380,122038,47.2624,-122.015
830000,5,3,2920,2808,47.654,-122.342
1131000,3,2.25,2790,13791,47.4389,-122.351
260000,2,1,1550,15250,47.407,-122.045
234000,3,1.75,1490,8366,47.375,-122.14
433500,3,1,1230,6000,47.6839,-122.281
250000,3,1.5,2840,10182,47.524,-122.2
275000,1,0.75,1170,14149,47.2653,-121.91
439000,2,1,1050,5671,47.6767,-122.286
490000,2,1,880,6380,47.6924,-122.322
1062500,4,4,5320,20041,47.5852,-121.966
439000,4,2.25,2240,8300,47.7746,-122.197
345000,3,1.5,1360,13496,47.4032,-122.314
283500,4,2.25,2100,8050,47.4391,-122.193
685000,3,1.75,2210,8955,47.6621,-122.189
750000,3,2.5,2360,12987,47.5471,-122.149
245000,4,1.5,1280,8000,47.4949,-122.255
585444,6,3.75,2740,6924,47.5816,-122.296
530000,3,1,1500,5750,47.5677,-122.376
1700000,4,3.75,3190,17186,47.5115,-122.246
389000,3,1,1280,9630,47.7677,-122.163
1400000,4,2.5,4040,9630,47.6408,-122.41
340895,2,1,920,8612,47.734,-122.301
350000,2,1.5,1320,73600,47.2755,-122.271
470000,3,2.5,2620,4874,47.5328,-121.879
470000,5,2,1900,6000,47.6831,-122.186
715000,3,2,1760,5400,47.6558,-122.331
2537000,4,3,3710,20000,47.6696,-122.261
907000,3,1.75,2170,12220,47.6537,-122.195
491500,3,2.25,2230,13100,47.5413,-122.174
566000,3,2.5,2090,6294,47.686,-122.095
5350000,5,5,8000,23985,47.6232,-122.22
180000,3,1,870,5330,47.369,-122.077
215000,2,1,1010,6000,47.771,-122.353
515000,5,2.5,1690,2402,47.6903,-122.38
755000,3,2.25,3020,13031,47.6897,-122.098
459000,4,2,1560,3840,47.6882,-122.365
140000,3,1,1090,10620,47.3748,-122.294
495000,2,1,970,4284,47.6667,-122.333
765000,3,3.25,3190,5283,47.5534,-122.002
400000,4,1.5,1390,7200,47.7224,-122.332
650000,3,1,1710,5992,47.6861,-122.354
515000,4,1.75,1730,7980,47.6219,-122.138
701000,4,1.5,1840,10080,47.5575,-122.279
483000,3,3,2440,15540,47.6104,-122.06
514000,3,1.5,1610,9964,47.6681,-122.143
423000,4,2.5,2660,5539,47.4981,-122.162
420000,2,1,820,4025,47.5649,-122.38
577000,4,2.25,2360,7490,47.6988,-122.169
340000,3,2.5,2690,8577,47.3026,-122.351
499950,3,3.5,1820,1991,47.596,-122.298
206135,3,1,1340,11070,47.3527,-122.178
300000,5,2.75,2000,9276,47.444,-122.19
230000,4,2,1220,9100,47.2964,-122.376
360000,4,2.5,2390,7115,47.2593,-122.222
390000,3,1.75,1320,7725,47.4425,-122.133
190000,2,1,700,9500,47.5294,-122.276
621138,3,2.25,2180,7741,47.6482,-122.072
270000,3,2.25,2080,4252,47.4203,-122.157
610000,4,2.25,2090,35040,47.5739,-122.032
500000,3,2,1720,5525,47.559,-122.298
715000,4,2.25,2460,40635,47.6627,-122.032
170000,3,1,970,8710,47.4167,-122.302
405000,4,2.5,2030,9095,47.7321,-122.185
775000,4,2.5,2540,28563,47.7185,-122.114
713000,5,2.75,2580,9242,47.5943,-122.133
555000,5,2.5,2090,8712,47.5968,-122.127
810000,4,2.5,3260,5608,47.5453,-121.995
932800,5,3.25,2980,7095,47.6919,-122.294
415000,3,1.5,1510,16800,47.751,-122.338
350000,3,1.75,1830,9425,47.5038,-122.379
150000,2,1,1100,7200,47.4752,-122.172
355000,4,3,2590,7213,47.2609,-122.289
245000,3,2,1450,9333,47.346,-122.315
265900,3,2,1180,7793,47.4053,-122.181
299000,4,2.5,1820,7575,47.4339,-122.167
307500,3,2.25,1646,7364,47.3646,-122.037
937500,5,3.75,4210,14599,47.5364,-121.858
720000,3,1.5,1590,7080,47.5244,-122.386
610000,4,2,2130,2620,47.6515,-122.346
607010,4,2.5,2180,4000,47.5553,-122.269
610000,3,1,1800,5750,47.686,-122.395
199990,3,1,1100,8560,47.329,-122.338
294000,3,1.75,1530,9362,47.3643,-122.049
797000,3,3.5,3500,9473,47.5807,-121.972
539950,5,3,3100,5250,47.5369,-121.888
284950,4,1.5,2000,6778,47.3708,-122.311
776500,4,1.5,2290,10372,47.6888,-122.199
525000,4,2.5,2400,10070,47.7104,-122.24
722080,3,3.25,3680,7650,47.6272,-122.033
440000,3,1,1610,5500,47.698,-122.351
1175000,4,2,2590,7220,47.647,-122.41
1375000,3,1.5,1850,10572,47.6194,-122.208
1150000,4,3.25,4740,49091,47.6624,-122.071
453500,2,1.5,1710,4189,47.5286,-122.383
655000,3,2.5,2320,4721,47.591,-122.017
475000,4,1,1420,6000,47.6844,-122.302
1050000,4,2.5,2920,7200,47.5947,-122.288
327500,3,1,1070,7140,47.5427,-122.288
390000,3,1.75,1790,7123,47.7429,-121.981
455000,4,1,1340,5800,47.5658,-122.389
650000,4,2.5,3350,46748,47.3432,-122.025
895000,3,2.5,2500,7746,47.6393,-122.311
249950,3,1.75,1320,10454,47.2844,-122.216
512000,2,2,1270,3881,47.6694,-122.298
780000,5,2.5,3480,74052,47.4961,-122.063
336000,3,2.25,2820,11625,47.2621,-122.218
229900,3,1.75,1100,7224,47.3717,-122.277
667500,4,3,1920,4000,47.5718,-122.385
454000,3,2.5,2530,43733,47.46,-121.708
537500,4,2.5,2550,4630,47.5928,-122.004
425000,3,1,1550,4160,47.5387,-122.265
290000,3,2,1760,6600,47.3836,-122.184
370000,3,2.75,1250,1655,47.5554,-122.382
549500,3,1.75,1620,8438,47.703,-122.281
245000,2,1,710,6322,47.5165,-122.376
208000,3,1.75,1070,7200,47.3134,-122.023
248000,4,2.25,2320,8760,47.3627,-122.285
610000,4,3.25,5450,37058,47.351,-122.087
192000,2,1.75,1340,7380,47.4785,-122.229
169317,2,1,790,4000,47.6248,-122.301
880000,2,1,1530,6350,47.6325,-122.303
520000,3,1.75,2300,35722,47.7455,-122.112
177500,3,1.5,1220,6000,47.4904,-122.222
411000,3,1.75,1490,9844,47.7626,-122.297
810000,5,3.5,3550,9600,47.5484,-122.269
561750,5,1.75,2040,8996,47.588,-122.118
238000,3,2.5,1650,2807,47.4328,-122.196
340000,3,1.75,2190,12626,47.3845,-122.154
520000,4,2,2000,6380,47.6956,-122.303
284950,3,1,990,10723,47.4887,-122.133
231500,2,1,1200,9488,47.4832,-122.299
330000,4,2.5,3504,6000,47.3012,-122.285
365000,3,1.5,1300,12240,47.737,-122.243
400000,4,1.75,1850,6480,47.5525,-122.313
335000,4,2.5,2240,9701,47.3086,-122.392
342000,3,3,1260,1251,47.5943,-122.296
331500,4,1.75,1820,14319,47.4757,-122.148
720500,4,2.5,3350,35298,47.6506,-122.036
830000,3,2.5,3370,6550,47.5442,-122.38
396000,3,1.75,2340,5668,47.5588,-122.364
293000,3,1,1020,7650,47.7198,-122.352
775000,6,2.75,2980,5000,47.6684,-122.331
224000,4,1.5,1600,9289,47.3107,-122.212
2250000,4,3.5,4440,8125,47.5744,-122.283
165050,3,1,1200,8514,47.2043,-122.008
275000,3,1.25,1230,4500,47.5301,-122.271
445000,5,3,2930,5500,47.5572,-122.281
510000,3,2.25,2370,38639,47.771,-122.099
1230000,4,2.5,3040,7000,47.5934,-122.244
460000,3,2.25,2350,10450,47.7433,-122.259
874150,4,3.5,3530,14406,47.7073,-122.244
374000,3,1.75,2000,9416,47.697,-122.175
576000,4,2.5,2440,28405,47.7386,-122.238
196440,3,2,1560,7352,47.2804,-122.251
825000,4,2.5,3210,18901,47.709,-122.073
281000,2,1,930,2600,47.7242,-122.161
340000,3,1.75,1740,46580,47.3583,-121.927
440000,5,1.75,3690,36036,47.3473,-122.085
340000,4,1,1230,8316,47.7269,-122.24
600000,2,1,1040,3600,47.619,-122.311
365000,3,1.5,1640,8301,47.7443,-122.327
550000,4,2.5,2850,6809,47.7353,-121.973
453000,3,2.5,1820,16300,47.4582,-122.365
520500,6,2.5,1880,14350,47.7556,-122.352
300000,3,1.75,1280,12776,47.4212,-122.199
799000,4,3.25,3120,5000,47.69,-122.299
338000,3,2.5,2470,4948,47.3438,-122.039
700000,4,1,1300,1651359,47.2313,-122.023
830000,5,3,3040,9601,47.5562,-122.22
345000,3,1,1340,9339,47.5407,-122.177
300000,3,1.75,1830,51836,47.4774,-122.098
435000,3,2,2660,16677,47.3689,-122.055
620000,5,2.5,2540,3832,47.6848,-122.398
1679000,5,4.25,4830,11466,47.5774,-122.222
337000,3,1.75,1400,6000,47.5283,-122.321
252000,1,1,680,1638,47.5832,-122.399
379500,3,2.25,2070,14196,47.4617,-122.07
189950,4,2,1910,4225,47.3084,-122.234
600000,5,2.75,2910,53898,47.7201,-122.062
780000,5,1.5,1940,4800,47.6845,-122.332
300000,2,1,960,8153,47.7341,-122.3
416000,3,2.5,1790,11542,47.5124,-122.16
490000,2,1,950,3060,47.6698,-122.323
480000,6,3.75,2940,5054,47.5122,-122.385
368000,2,2,930,1662,47.6518,-122.4
1038000,3,2.5,4570,10615,47.5533,-122.097
550000,4,3.5,3540,4750,47.473,-122.193
600000,3,2.25,2240,9314,47.6216,-122.032
535000,4,2.5,2710,12138,47.7657,-122.29
599950,3,2.5,2660,4975,47.5487,-122.272
805000,4,2.5,3450,33460,47.7673,-122.1
390000,4,1.75,2330,8364,47.4568,-122.146
487250,4,2,1690,3250,47.6637,-122.346
467500,4,2.5,3160,7210,47.7368,-122.183
300000,3,1,1010,10168,47.6453,-121.912
327500,3,2.25,1770,8755,47.4464,-122.123
269000,3,2,1210,7136,47.3996,-122.203
355000,3,1,1240,5400,47.7115,-122.355
712000,3,1,1250,4620,47.651,-122.341
920000,4,3,3750,11025,47.6367,-122.059
285000,4,2.25,2150,8250,47.3045,-122.378
341000,3,1.5,1720,7119,47.7535,-122.314
279000,4,2.25,2090,8941,47.4332,-122.167
686000,4,2.25,2130,10650,47.5567,-122.159
503000,4,2.5,2940,156988,47.6214,-121.946
212000,4,2,1880,7500,47.495,-122.266
206000,4,2,1720,7560,47.2845,-122.25
1135000,4,3.25,4130,11444,47.5208,-122.15
330000,5,2.5,2600,3839,47.4324,-122.145
240000,4,1.5,1920,7973,47.4961,-122.235
480000,3,2.5,2360,9005,47.7076,-122.337
439000,4,2.25,2570,9503,47.764,-122.167
589000,3,2.5,2660,206480,47.6042,-121.956
477000,3,2.25,1260,3000,47.5459,-121.997
587500,4,2.25,1780,6120,47.6955,-122.287
275000,2,1,1180,6552,47.7477,-122.342
367500,3,1,1660,11783,47.7563,-122.075
360000,3,2.25,2200,8000,47.4522,-122.208
753000,3,1.75,2360,8290,47.6738,-122.281
469000,2,1,1030,4400,47.681,-122.361
550000,4,1.75,2030,5688,47.5071,-122.387
189650,2,1.75,1100,7600,47.4136,-122.318
1100000,4,2.5,3830,13800,47.5671,-122.157
249000,3,1.5,1580,7200,47.2761,-122.152
905000,4,2.5,3330,9557,47.5526,-122.102
824500,4,2.5,2610,3500,47.6848,-122.326
805000,3,1.75,1080,3200,47.6503,-122.338
1569500,5,4.5,5620,5800,47.6482,-122.412
353500,4,2.25,1760,9602,47.4248,-122.158
500000,4,2.5,2230,26989,47.4285,-122.345
210000,2,1,1450,4750,47.5293,-122.272
740000,2,2.5,2170,8678,47.7161,-122.014
550000,5,2.5,2960,9877,47.5866,-122.171
765000,4,2.25,2620,17366,47.584,-122.077
625000,3,2,2140,3600,47.5846,-122.383
207000,4,2.5,2100,19680,47.4787,-122.23
370000,4,2.5,2100,19680,47.4787,-122.23
365000,2,1,990,8250,47.7252,-122.331
345000,5,3,2080,6150,47.5707,-122.394
616300,3,2,1700,8400,47.6825,-122.19
425000,3,2.5,1630,10762,47.7508,-122.175
850000,5,2.75,2920,11880,47.5133,-122.031
820000,5,2.75,2830,6137,47.5932,-122.058
835000,3,1.75,1490,3840,47.6916,-122.214
350000,3,2.5,1630,3425,47.4913,-122.154
340000,3,1,1710,10190,47.506,-122.331
410500,4,2.5,3362,8601,47.2592,-122.304
550000,3,2.25,2160,37000,47.7297,-122.139
449500,4,3,2580,7299,47.4646,-122.15
300000,3,1,2150,7007,47.7615,-122.362
599000,4,2.75,2020,2750,47.6053,-122.291
755000,4,2.5,2120,10202,47.5858,-122.17
133000,3,1,980,9115,47.3737,-122.312
330000,4,1,1100,5000,47.4868,-122.204
375000,3,1.75,1330,9417,47.7231,-122.301
485000,4,2.75,2560,8956,47.7278,-122.177
590000,3,2,3030,9374,47.5289,-122.391
325000,3,1.75,2250,26337,47.3032,-122.123
400000,2,1,880,5111,47.6997,-122.314
315000,3,1.75,1660,8160,47.4608,-122.358
411753,3,2.5,1710,3795,47.6968,-122.024
230000,3,1,1240,6195,47.7681,-122.266
315000,3,1.75,1890,10661,47.3583,-122.056
432000,3,1.75,2410,51763,47.7429,-122.056
316500,3,1.75,1460,6360,47.5311,-122.353
598800,6,4,4470,17877,47.4514,-122.273
690000,4,2.5,2920,9904,47.5759,-121.995
320000,4,1.75,1660,6200,47.56,-122.316
1249000,4,3.5,3190,6000,47.5846,-122.29
840000,3,2.5,3050,33920,47.7034,-122.072
550000,3,2.5,2260,4165,47.5922,-122.008
998000,3,2.25,3370,11757,47.5573,-122.16
284200,3,2.5,1570,9292,47.3386,-122.272
1715000,4,3.75,4490,7623,47.6315,-122.29
2400000,4,3.75,4090,24825,47.6338,-122.319
215000,4,1.5,1430,8775,47.3034,-122.383
480000,2,1.5,1008,26487,47.3853,-122.479
483945,2,1.75,1480,5120,47.558,-122.392
232500,3,2,1370,9760,47.3009,-122.384
590000,4,2.5,2340,8971,47.5679,-122.011
420850,1,1,960,40946,47.6951,-121.864
800000,4,1.5,1790,3952,47.689,-122.352
605000,3,2,2660,4500,47.6391,-122.403
252000,3,2,1340,5670,47.4498,-122.194
375000,3,1,1130,12500,47.5491,-122.268
471750,5,3.5,3790,8200,47.4891,-122.19
355000,4,2,1770,8890,47.4589,-122.353
250000,1,0.75,940,87120,47.7182,-121.956
409000,2,1,890,3271,47.5631,-122.381
420000,2,1,860,3880,47.6862,-122.391
200000,1,0.75,680,9600,47.6964,-122.306
695000,3,2.5,2390,4555,47.6199,-122.025
210000,3,1.75,1260,6223,47.3574,-122.158
635000,3,1.75,2940,6000,47.7235,-122.369
555000,3,2,2080,7020,47.6768,-122.285
310000,3,1,1990,7173,47.7116,-122.213
627500,4,1,1560,4080,47.6711,-122.331
962000,4,2.25,3320,20100,47.5566,-122.153
322000,3,1,1230,9660,47.6829,-122.06
722500,4,2.5,2460,9296,47.6125,-122.152
176250,4,2,1440,6702,47.3056,-122.217
830000,3,2.5,2760,11287,47.739,-122.264
276900,2,1,1350,10096,47.4967,-121.778
1015000,4,2.5,2960,4760,47.6367,-122.318
463500,1,1,1090,8750,47.54,-122.269
485000,3,2.5,3110,9015,47.4369,-122.147
305000,2,1,1290,3140,47.6971,-122.026
630000,4,2.5,2510,35020,47.5834,-122.003
275000,5,1.5,1950,9000,47.4882,-122.339
835000,5,4,3600,14720,47.7022,-122.227
380000,4,1.75,1740,9150,47.4498,-122.28
152900,1,1,900,4368,47.2107,-121.99
210000,2,2,1190,7570,47.5113,-122.338
505000,3,2.5,2100,17882,47.4754,-122.119
464900,4,2.25,2020,8424,47.7262,-122.233
650000,3,2,2520,5980,47.5767,-122.383
369950,2,2.75,1370,1140,47.7053,-122.342
320000,3,2.5,1530,2890,47.5434,-122.293
219950,3,1,1200,7727,47.2021,-121.999
399950,4,1.5,1850,6125,47.5352,-122.37
235000,4,2.75,1770,10184,47.3074,-122.385
195000,3,1,1280,6967,47.7512,-122.329
297000,3,2.5,1690,4988,47.3561,-122.015
319990,4,1.5,1890,10707,47.428,-122.326
439900,2,2,1410,12282,47.5242,-121.926
429000,3,3.25,2210,3600,47.7031,-122.279
272500,3,2,1540,6250,47.3539,-122.025
400000,4,2,1350,7255,47.7287,-122.31
462000,5,2,1380,4300,47.6647,-122.337
550000,3,2.5,1900,3255,47.6075,-122.147
150000,3,1,1240,5200,47.3701,-122.079
361000,3,1.75,1650,11220,47.7567,-122.071
370000,6,2.75,3240,5750,47.3054,-122.221
884250,4,2.5,3840,12151,47.5953,-121.986
235000,2,1,870,5000,47.5186,-122.375
715000,3,2.5,2410,46609,47.6789,-122.048
199000,3,1,1390,12145,47.4225,-122.15
875000,5,2.5,2920,5568,47.6265,-122.312
192500,2,1,950,7692,47.4909,-122.298
822500,3,2.5,3090,7708,47.6868,-122.108
800000,4,2.5,2390,10000,47.5801,-122.229
419000,2,1.75,1510,4980,47.7191,-122.023
1025000,3,1.75,2640,8000,47.5826,-122.246
248000,5,1.5,1510,9078,47.4852,-122.305
383000,4,2.5,2640,8055,47.315,-122.193
688000,4,3,3000,4000,47.5744,-122.307
365000,2,1,990,9223,47.72,-122.32
643000,3,2.75,2030,7700,47.626,-122.112
279000,3,2.5,1500,7350,47.3025,-122.382
583500,4,1,1530,3900,47.6748,-122.379
280000,3,1,1400,13975,47.4195,-122.33
870000,4,3,3040,36246,47.6093,-122.07
490000,2,1.5,1590,4500,47.5831,-122.392
491500,4,2.75,2100,7236,47.7267,-122.232
345000,3,2.25,2120,15003,47.4745,-122.12
339900,4,1.75,2600,18042,47.2969,-122.189
852000,3,3,2400,4000,47.6288,-122.321
723000,4,2,2790,8793,47.5509,-122.16
405000,2,1.5,1370,4102,47.6943,-122.184
678500,3,2,2460,6600,47.5215,-122.383
250000,2,1,670,4640,47.53,-122.351
655000,3,2,1410,4800,47.5597,-122.267
185000,3,1,980,9135,47.3496,-122.289
251700,3,2.25,1810,11800,47.4997,-122.231
400000,4,2,1560,8250,47.7565,-122.358
1700000,5,2,2500,15250,47.5883,-122.111
270000,3,2.25,2390,7000,47.4568,-122.169
353000,3,2.75,2170,8396,47.3812,-122.023
280950,3,1.75,1390,8700,47.4725,-122.202
585000,3,1.75,1850,7735,47.5608,-122.082
1010000,4,3.5,3350,3752,47.6782,-122.365
550000,3,2.5,2250,7752,47.7489,-122.185
280000,3,2.5,1860,6607,47.2891,-122.351
570000,3,3.5,1460,1021,47.6169,-122.309
250000,3,1,1230,10350,47.428,-122.199
265000,3,1,800,5760,47.7505,-122.317
306000,3,1,1190,10350,47.7428,-122.244
345000,5,2.75,1940,4182,47.4911,-122.17
342500,3,2,2080,11375,47.214,-121.993
638000,3,1,1830,4400,47.6052,-122.3
460000,3,1.75,1400,2003,47.6508,-122.368
1085000,3,2.5,3630,11019,47.561,-122.226
234000,3,1,1040,8128,47.7425,-121.981
1650000,3,2.75,2690,8890,47.5487,-122.197
488000,5,2,2020,5000,47.6949,-122.37
1550000,5,2.5,2450,20805,47.6275,-122.227
700000,4,2.75,2870,8625,47.7425,-122.289
275000,4,1,1340,22500,47.489,-122.316
360000,4,2,1850,8827,47.7406,-122.313
568000,3,2.5,2320,57063,47.6163,-122.056
605000,5,2.25,3220,9603,47.6474,-122.11
760000,3,2.75,3530,69834,47.6377,-121.995
311750,4,2.25,2270,12000,47.3287,-122.353
399000,3,2.25,1880,12473,47.7623,-122.256
347000,4,2.5,2770,9751,47.3739,-122.126
612000,3,2.5,2180,5496,47.5723,-122.007
783000,4,2.75,2080,5000,47.6422,-122.403
1050000,5,2.25,2960,7680,47.6456,-122.389
760000,4,2.5,3220,4031,47.688,-122.163
276000,3,1,1140,5000,47.5535,-122.362
1027500,4,3,3540,10202,47.5471,-122.155
398000,4,2.5,2820,5510,47.3477,-122.024
257000,3,1.75,1850,10920,47.7244,-122.222
665000,3,2.5,2630,10047,47.5515,-122.083
465000,3,1.75,1490,10757,47.72,-122.229
265000,4,2.5,2040,4443,47.3182,-122.189
426000,2,2.5,1550,2657,47.7034,-122.188
529219,4,2.25,1990,7610,47.6236,-122.103
875000,5,3.5,3840,8279,47.6039,-122.059
295450,3,2,2030,17120,47.2953,-122.185
310000,3,1.5,1460,9908,47.4275,-122.331
1000000,5,1,2010,5210,47.6501,-122.37
525000,4,2.5,2910,7631,47.3552,-122.001
510000,3,1.75,2170,26460,47.6147,-122.045
405000,2,1,1260,4377,47.6988,-122.354
509950,3,2.5,1970,9153,47.7698,-122.268
280005,3,1.5,1130,7200,47.5041,-122.253
700000,3,1.75,2600,7668,47.3402,-122.046
330000,3,1,1030,7620,47.5281,-122.375
468000,2,2.5,1480,2167,47.6658,-122.132
1339000,4,2.5,4250,19387,47.5578,-122.212
245000,4,2,1870,8750,47.1985,-122.001
390000,3,1.5,1240,8410,47.753,-122.328
455000,5,3.5,3080,7759,47.7454,-121.977
618000,4,2.25,2530,8736,47.6049,-122.126
213550,3,2.5,1580,8541,47.3334,-122.289
210000,5,1.75,2340,9148,47.4232,-122.324
235000,3,1.5,1300,7600,47.2083,-122.005
546800,4,1.5,1520,5910,47.6904,-122.295
610000,4,2.25,1660,7350,47.6263,-122.124
288350,3,1.5,1860,7963,47.4513,-122.268
625000,4,2.75,2140,4000,47.6792,-122.287
418000,2,1.5,1480,1349,47.5439,-122.386
775000,4,2.5,2300,6158,47.6943,-122.299
306000,3,1,910,8658,47.7586,-122.303
354950,3,1.75,1780,9689,47.7628,-122.163
348000,3,1.5,1040,1824,47.6793,-122.3
275000,3,2.5,1720,8755,47.3186,-122.391
390000,3,1.5,1600,10440,47.7109,-122.311
585000,5,2.75,2350,4178,47.6388,-122.3
605000,5,2.75,2740,5616,47.6866,-122.317
342000,4,2.5,2300,6448,47.3813,-122.204
900000,5,3,4350,37169,47.6518,-122.16
357000,3,1.75,2400,14012,47.3371,-122.325
290000,2,1,1340,9840,47.7202,-122.339
243000,2,1,1770,5522,47.4974,-122.231
665000,4,2.5,2080,8100,47.7228,-122.369
898000,5,2.25,2700,9000,47.6599,-122.146
471000,3,2.5,2010,4059,47.7317,-122.197
1810000,3,3.5,3780,8295,47.6394,-122.29
450000,3,1.5,1770,17208,47.5659,-122.117
552500,3,1,1430,5000,47.6895,-122.37
270000,4,2,1830,5220,47.5331,-122.278
446500,4,2.5,3060,7920,47.7675,-122.261
445000,4,1.75,2430,13211,47.5245,-121.926
250000,2,1,740,6840,47.5172,-122.375
307000,3,1,770,6552,47.5133,-122.372
555000,3,3,2920,23085,47.5159,-122.395
510000,3,2,1600,4510,47.6939,-122.34
1365000,2,3.25,2700,3444,47.5684,-122.06
705380,3,2.5,2490,4343,47.5493,-121.993
459000,5,2.5,2650,12987,47.7482,-122.244
520000,3,2.5,2280,58712,47.3053,-122
430000,2,1.5,1320,1194,47.6704,-122.39
255000,4,2.5,2070,7800,47.3487,-122.315
350000,3,1,940,7811,47.6195,-122.118
625000,4,2.75,2290,21486,47.5515,-122.189
172500,2,2,1510,20685,47.481,-122.116
775000,4,2.5,3090,7112,47.705,-122.118
305000,4,1,1560,8450,47.4552,-122.354
500000,4,2.75,2260,7209,47.7088,-122.302
230000,5,1,1920,19040,47.4756,-122.294
366500,4,2.75,2070,9300,47.7416,-122.32
575000,2,1.75,1840,4076,47.6875,-122.393
674750,4,2.5,2590,9753,47.5848,-122.027
719000,5,2,3110,6131,47.5615,-122.279
482000,3,1.75,2600,105587,47.4464,-122.497
575000,4,2.5,2520,35636,47.652,-122.031
469000,3,2.25,2070,9957,47.7766,-122.277
282000,3,2.25,1552,3600,47.3198,-122.178
400000,6,2,2350,6554,47.5115,-122.256
269950,4,2.5,1960,7230,47.2855,-122.36
260000,2,1,1270,19602,47.3375,-122.048
446000,4,2.25,2270,7800,47.7278,-122.192
1544500,4,2.75,4910,15139,47.6444,-122.22
325000,3,1,950,4500,47.5273,-122.265
322500,4,2.5,1940,7107,47.3843,-122.032
453000,3,1,1210,9473,47.5637,-122.139
603000,3,2.25,1700,2800,47.6819,-122.311
1015000,3,3.5,2880,11340,47.6113,-122.058
435000,4,2.25,1990,8548,47.667,-122.178
242000,3,2,1260,8092,47.3635,-122.054
810000,4,2.75,3010,10450,47.6979,-122.112
625000,3,2.5,2410,64073,47.7457,-122.141
575000,4,1.75,1280,6060,47.6805,-122.364
808900,5,2.5,2900,5901,47.5396,-121.998
992000,3,2.25,2950,15207,47.5571,-122.216
335000,3,2.5,1700,6698,47.3826,-122.028
350000,4,2.75,2990,11210,47.3357,-122.336
305500,3,1,1240,6090,47.7542,-122.307
306000,2,1,780,13500,47.7383,-122.074
985000,3,3.5,2600,11920,47.582,-122.194
